age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
52,blue-collar,married,secondary,no,60,no,yes,cellular,196,2,-1,0,unknown,no
54,technician,married,tertiary,no,446,no,no,cellular,67,6,-1,0,unknown,no
55,management,divorced,tertiary,no,-612,no,no,cellular,131,2,-1,0,unknown,no
54,management,married,tertiary,no,0,no,no,cellular,748,3,-1,0,unknown,no
60,retired,married,unknown,no,1396,no,yes,cellular,104,2,-1,0,unknown,no
51,blue-collar,married,primary,no,6343,yes,no,cellular,28,20,-1,0,unknown,no
54,technician,married,secondary,no,965,no,no,cellular,345,4,-1,0,unknown,no
59,management,divorced,tertiary,no,3096,no,no,cellular,18,17,-1,0,unknown,no
59,retired,married,tertiary,no,0,no,no,cellular,94,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,630,no,no,cellular,146,2,-1,0,unknown,no
56,technician,married,tertiary,no,272,no,no,cellular,103,2,-1,0,unknown,no
55,retired,married,secondary,no,273,no,no,cellular,417,2,-1,0,unknown,no
54,admin.,married,tertiary,no,19,no,no,cellular,131,2,-1,0,unknown,no
53,technician,married,secondary,no,0,no,no,cellular,392,2,-1,0,unknown,no
52,services,married,secondary,no,431,no,no,cellular,73,17,-1,0,unknown,no
58,blue-collar,married,primary,no,0,no,no,cellular,168,4,-1,0,unknown,no
60,blue-collar,married,primary,no,11,no,no,telephone,15,10,-1,0,unknown,no
51,technician,divorced,secondary,no,-471,no,no,cellular,169,2,-1,0,unknown,no
59,technician,divorced,secondary,no,2,no,no,cellular,164,2,-1,0,unknown,no
60,retired,married,primary,no,5,no,no,cellular,63,2,-1,0,unknown,no
53,management,married,tertiary,no,0,no,no,cellular,240,2,-1,0,unknown,no
52,management,single,tertiary,no,83,no,no,cellular,1223,6,-1,0,unknown,yes
60,management,married,tertiary,no,0,no,no,cellular,362,6,-1,0,unknown,no
56,technician,divorced,secondary,no,0,no,no,cellular,471,8,-1,0,unknown,no
52,self-employed,divorced,secondary,no,385,no,yes,cellular,96,4,-1,0,unknown,no
60,admin.,married,primary,no,41,no,no,cellular,140,6,-1,0,unknown,no
51,services,married,primary,no,10150,yes,no,cellular,157,5,-1,0,unknown,no
57,services,married,secondary,no,1113,no,no,cellular,264,20,-1,0,unknown,no
55,self-employed,married,secondary,yes,0,no,no,cellular,172,5,-1,0,unknown,no
52,self-employed,married,secondary,no,517,no,no,cellular,77,4,-1,0,unknown,no
58,services,married,secondary,no,382,no,no,cellular,384,4,-1,0,unknown,no
56,admin.,married,secondary,no,370,no,no,cellular,128,12,-1,0,unknown,no
59,self-employed,married,primary,no,745,no,no,cellular,168,9,-1,0,unknown,no
52,blue-collar,married,primary,no,382,no,yes,cellular,98,7,-1,0,unknown,no
52,admin.,divorced,unknown,no,0,no,no,cellular,168,4,-1,0,unknown,no
54,blue-collar,married,primary,no,1111,no,no,telephone,385,9,-1,0,unknown,no
52,blue-collar,married,primary,no,359,no,no,telephone,361,14,-1,0,unknown,no
55,technician,divorced,tertiary,no,56,no,no,cellular,94,6,-1,0,unknown,no
51,blue-collar,married,secondary,no,285,yes,yes,cellular,27,8,-1,0,unknown,no
51,services,married,unknown,no,3413,no,no,cellular,146,7,-1,0,unknown,no
58,admin.,married,secondary,no,0,no,no,cellular,503,13,-1,0,unknown,no
53,management,married,tertiary,no,2094,no,yes,cellular,95,6,-1,0,unknown,no
54,management,married,tertiary,no,656,yes,yes,cellular,105,6,-1,0,unknown,no
52,management,married,tertiary,no,1158,no,no,cellular,57,4,-1,0,unknown,no
55,retired,married,secondary,no,39,no,no,cellular,281,5,-1,0,unknown,no
59,retired,married,primary,no,-47,yes,no,cellular,84,4,-1,0,unknown,no
59,retired,married,secondary,no,2396,no,no,cellular,1040,6,-1,0,unknown,yes
51,technician,married,tertiary,no,1121,no,no,cellular,68,4,-1,0,unknown,no
52,management,divorced,tertiary,no,0,no,no,cellular,153,4,-1,0,unknown,no
55,services,married,unknown,no,2944,no,no,cellular,672,6,-1,0,unknown,yes
59,housemaid,married,primary,no,0,no,no,cellular,76,11,-1,0,unknown,no
58,management,married,tertiary,no,2076,no,no,cellular,49,4,-1,0,unknown,no
59,management,married,tertiary,no,0,no,no,cellular,87,4,-1,0,unknown,no
56,self-employed,married,tertiary,no,719,no,no,cellular,236,2,-1,0,unknown,no
53,unemployed,married,primary,no,49,no,no,cellular,254,8,-1,0,unknown,no
58,retired,married,primary,no,-102,yes,yes,cellular,80,10,-1,0,unknown,no
59,blue-collar,married,primary,no,699,no,no,cellular,88,6,-1,0,unknown,no
57,retired,married,secondary,no,63,no,no,cellular,91,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,16,yes,yes,telephone,145,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,297,no,yes,telephone,220,16,-1,0,unknown,no
52,technician,married,secondary,no,1697,no,yes,cellular,549,4,-1,0,unknown,no
51,blue-collar,married,primary,no,3726,no,yes,cellular,119,12,-1,0,unknown,no
56,blue-collar,married,secondary,no,605,no,yes,cellular,157,6,-1,0,unknown,no
57,technician,married,secondary,no,104,no,no,cellular,86,5,-1,0,unknown,no
60,technician,married,tertiary,no,91,no,no,cellular,105,4,-1,0,unknown,no
55,admin.,married,secondary,no,1232,no,no,cellular,97,7,-1,0,unknown,no
55,technician,married,secondary,no,570,no,no,cellular,94,6,-1,0,unknown,no
54,blue-collar,married,primary,no,946,no,no,cellular,116,9,-1,0,unknown,no
55,blue-collar,married,secondary,no,328,no,yes,cellular,335,4,-1,0,unknown,no
52,technician,married,secondary,no,470,no,no,cellular,60,8,-1,0,unknown,no
56,retired,married,primary,no,-1,no,no,cellular,89,23,-1,0,unknown,no
60,services,married,primary,no,0,no,no,cellular,114,9,-1,0,unknown,no
58,retired,married,secondary,no,413,no,no,cellular,104,5,-1,0,unknown,no
58,retired,married,unknown,no,911,no,no,cellular,178,4,-1,0,unknown,no
59,technician,divorced,secondary,no,330,no,no,cellular,27,5,-1,0,unknown,no
51,blue-collar,married,primary,yes,-17,no,no,cellular,134,6,-1,0,unknown,no
53,self-employed,married,tertiary,no,837,no,no,cellular,160,4,-1,0,unknown,no
59,retired,married,primary,no,213,no,no,cellular,184,3,-1,0,unknown,no
51,services,married,secondary,no,7,no,no,cellular,18,18,-1,0,unknown,no
55,retired,married,secondary,no,120,no,no,cellular,43,3,-1,0,unknown,no
58,self-employed,married,tertiary,no,0,no,no,cellular,16,28,-1,0,unknown,no
58,services,married,secondary,no,1905,no,no,cellular,202,5,-1,0,unknown,no
51,housemaid,married,secondary,no,260,no,no,cellular,316,5,-1,0,unknown,no
56,services,married,secondary,no,83,no,no,cellular,26,11,-1,0,unknown,no
57,blue-collar,married,secondary,no,1859,yes,no,cellular,72,5,-1,0,unknown,no
54,management,married,tertiary,no,2437,no,no,telephone,1176,8,-1,0,unknown,no
54,management,divorced,tertiary,no,124,no,no,cellular,119,11,-1,0,unknown,no
54,self-employed,married,unknown,no,204,no,no,cellular,231,5,-1,0,unknown,no
56,management,divorced,tertiary,no,321,no,no,cellular,49,4,-1,0,unknown,no
58,retired,married,secondary,no,235,no,no,cellular,88,4,-1,0,unknown,no
55,management,married,tertiary,no,1713,no,no,cellular,88,5,-1,0,unknown,no
53,technician,divorced,secondary,no,28,no,no,cellular,293,9,-1,0,unknown,no
53,management,married,tertiary,no,12,no,no,cellular,345,10,-1,0,unknown,no
53,management,divorced,tertiary,no,253,no,no,cellular,202,6,-1,0,unknown,no
56,technician,married,secondary,no,4073,no,no,cellular,239,5,-1,0,unknown,no
55,admin.,married,secondary,no,356,no,no,telephone,554,6,-1,0,unknown,no
52,admin.,married,secondary,no,190,no,no,cellular,276,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,-102,yes,no,cellular,164,7,-1,0,unknown,no
56,self-employed,married,secondary,no,1539,no,no,cellular,149,14,-1,0,unknown,no
58,management,single,tertiary,no,21,no,no,telephone,315,19,-1,0,unknown,no
58,retired,married,tertiary,no,136,no,no,cellular,211,6,-1,0,unknown,no
59,management,married,tertiary,no,1585,no,no,telephone,91,5,-1,0,unknown,no
58,retired,married,secondary,yes,-146,no,yes,cellular,192,8,-1,0,unknown,no
60,blue-collar,married,primary,no,1138,yes,no,cellular,116,4,-1,0,unknown,no
58,management,married,tertiary,no,0,no,no,cellular,67,19,-1,0,unknown,no
56,retired,married,primary,yes,-123,no,yes,cellular,146,3,-1,0,unknown,no
52,blue-collar,married,primary,no,-27,no,no,cellular,51,8,-1,0,unknown,no
55,technician,married,secondary,no,3207,no,no,cellular,85,12,-1,0,unknown,no
51,technician,divorced,tertiary,no,0,no,no,cellular,84,7,-1,0,unknown,no
51,management,married,secondary,no,1573,no,no,cellular,72,18,-1,0,unknown,no
51,blue-collar,married,primary,no,-272,no,yes,cellular,121,5,-1,0,unknown,no
52,management,married,tertiary,no,168,no,no,cellular,165,4,-1,0,unknown,no
57,management,married,tertiary,no,75,no,no,cellular,260,5,-1,0,unknown,no
53,services,married,secondary,yes,2262,no,no,cellular,116,8,-1,0,unknown,no
57,management,married,tertiary,no,561,no,no,cellular,54,8,-1,0,unknown,no
57,blue-collar,married,unknown,no,3196,no,no,cellular,161,4,-1,0,unknown,no
56,retired,married,primary,no,556,yes,no,cellular,102,4,-1,0,unknown,no
52,management,married,tertiary,no,-542,no,no,cellular,80,2,-1,0,unknown,no
53,housemaid,married,primary,yes,42,no,no,cellular,81,4,-1,0,unknown,no
54,services,married,tertiary,no,0,no,no,cellular,282,2,-1,0,unknown,no
59,management,divorced,tertiary,no,866,no,no,cellular,46,3,-1,0,unknown,no
59,management,divorced,tertiary,no,51,no,no,cellular,129,2,-1,0,unknown,no
60,retired,married,unknown,no,0,no,no,cellular,113,2,-1,0,unknown,no
57,retired,married,primary,no,75,no,no,cellular,118,2,-1,0,unknown,no
55,housemaid,married,primary,no,1233,no,no,cellular,97,2,-1,0,unknown,no
59,retired,married,secondary,no,1887,no,no,cellular,88,8,-1,0,unknown,no
55,retired,married,secondary,no,185,no,no,cellular,26,4,-1,0,unknown,no
53,management,married,tertiary,no,761,no,yes,cellular,85,6,-1,0,unknown,no
55,retired,married,secondary,no,123,no,no,cellular,70,8,-1,0,unknown,no
60,retired,married,tertiary,no,486,no,no,cellular,139,4,-1,0,unknown,no
59,retired,married,secondary,no,0,no,no,cellular,23,15,-1,0,unknown,no
59,retired,married,secondary,no,0,no,no,cellular,359,7,-1,0,unknown,no
52,technician,married,tertiary,no,0,no,no,cellular,84,15,-1,0,unknown,no
55,admin.,married,secondary,no,0,no,no,cellular,16,28,-1,0,unknown,no
59,retired,married,secondary,no,82,no,no,cellular,308,6,-1,0,unknown,no
53,blue-collar,married,primary,no,5603,no,no,cellular,2372,6,-1,0,unknown,yes
51,services,married,unknown,no,7175,no,no,cellular,98,14,-1,0,unknown,no
52,management,married,tertiary,no,163,no,no,cellular,638,6,-1,0,unknown,no
54,management,divorced,tertiary,no,0,no,no,cellular,276,6,-1,0,unknown,no
55,services,married,secondary,no,879,no,no,cellular,183,8,-1,0,unknown,no
58,housemaid,married,primary,no,7881,no,no,cellular,507,8,-1,0,unknown,no
56,retired,married,secondary,no,1333,no,no,cellular,17,14,-1,0,unknown,no
55,management,divorced,tertiary,no,668,no,no,cellular,25,6,-1,0,unknown,no
60,self-employed,married,secondary,no,1690,no,no,cellular,64,11,-1,0,unknown,no
53,management,married,tertiary,no,37,no,no,cellular,51,9,-1,0,unknown,no
53,blue-collar,married,secondary,no,65,no,no,cellular,25,18,-1,0,unknown,no
54,management,married,tertiary,no,1258,no,no,cellular,153,14,-1,0,unknown,no
53,services,married,secondary,no,658,no,no,cellular,18,25,-1,0,unknown,no
52,services,married,secondary,no,1645,no,no,cellular,248,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,279,no,no,cellular,64,3,-1,0,unknown,no
52,technician,married,secondary,no,118,no,no,cellular,16,20,-1,0,unknown,no
57,retired,married,unknown,no,-157,no,no,cellular,31,9,-1,0,unknown,no
55,admin.,married,secondary,no,-2,no,no,cellular,76,1,-1,0,unknown,no
52,technician,married,secondary,no,136,no,no,cellular,88,5,-1,0,unknown,no
53,management,divorced,tertiary,no,15,no,no,cellular,76,5,-1,0,unknown,no
54,admin.,married,secondary,no,111,no,no,cellular,29,13,-1,0,unknown,no
52,blue-collar,married,secondary,no,305,no,no,cellular,26,26,-1,0,unknown,no
60,retired,married,tertiary,no,45,no,no,cellular,39,5,-1,0,unknown,no
51,housemaid,married,primary,no,605,no,no,cellular,270,14,-1,0,unknown,no
52,blue-collar,married,primary,no,-490,yes,yes,cellular,74,10,-1,0,unknown,no
60,retired,married,secondary,no,4,no,no,cellular,602,3,-1,0,unknown,no
58,blue-collar,married,primary,no,6762,no,no,cellular,9,25,-1,0,unknown,no
59,retired,married,primary,no,1425,yes,no,cellular,299,3,-1,0,unknown,no
51,admin.,married,tertiary,no,26,yes,no,telephone,51,3,-1,0,unknown,no
59,retired,married,primary,no,4450,no,no,cellular,106,3,-1,0,unknown,no
60,retired,married,tertiary,no,872,no,no,telephone,37,5,-1,0,unknown,no
55,retired,married,secondary,no,159,no,no,cellular,159,1,-1,0,unknown,no
58,management,married,tertiary,no,0,no,no,cellular,24,9,-1,0,unknown,no
60,management,married,tertiary,no,3029,no,no,cellular,26,9,-1,0,unknown,no
56,blue-collar,married,primary,no,313,no,no,cellular,24,16,-1,0,unknown,no
60,technician,divorced,secondary,no,-50,no,no,cellular,433,12,-1,0,unknown,no
58,retired,married,tertiary,no,1326,no,no,cellular,201,1,-1,0,unknown,no
55,technician,married,secondary,no,55,no,yes,cellular,19,17,-1,0,unknown,no
59,technician,divorced,secondary,no,0,no,no,cellular,126,2,-1,0,unknown,no
51,blue-collar,married,primary,no,21614,no,no,cellular,47,20,-1,0,unknown,no
60,retired,married,tertiary,no,614,no,no,cellular,50,3,-1,0,unknown,no
53,admin.,married,secondary,no,578,no,no,cellular,59,2,-1,0,unknown,no
56,management,married,tertiary,no,2925,no,no,cellular,133,6,-1,0,unknown,no
51,blue-collar,married,primary,no,462,yes,no,cellular,164,2,-1,0,unknown,no
51,admin.,married,secondary,no,255,no,no,cellular,158,2,-1,0,unknown,no
59,retired,married,secondary,no,374,no,no,cellular,272,2,-1,0,unknown,no
57,admin.,married,secondary,no,1218,no,no,cellular,214,7,-1,0,unknown,no
56,management,married,tertiary,no,67,no,yes,cellular,88,2,-1,0,unknown,no
58,services,married,secondary,no,74,no,no,cellular,105,2,-1,0,unknown,no
59,self-employed,married,tertiary,no,1059,no,no,cellular,103,2,-1,0,unknown,no
54,technician,married,secondary,no,184,no,no,cellular,81,8,-1,0,unknown,no
56,services,married,unknown,no,628,no,no,cellular,96,2,-1,0,unknown,no
55,management,single,tertiary,no,430,no,no,cellular,79,4,-1,0,unknown,no
55,admin.,married,secondary,no,0,no,no,cellular,88,2,-1,0,unknown,no
60,retired,married,primary,no,219,no,no,cellular,235,2,-1,0,unknown,no
59,technician,divorced,secondary,no,2595,yes,no,cellular,398,2,-1,0,unknown,no
59,technician,married,secondary,no,0,no,no,cellular,62,2,-1,0,unknown,no
54,blue-collar,married,primary,no,1059,no,no,cellular,73,8,-1,0,unknown,no
52,technician,married,tertiary,no,214,no,no,cellular,161,3,-1,0,unknown,no
55,blue-collar,married,primary,no,771,no,no,cellular,98,19,-1,0,unknown,no
54,technician,married,secondary,no,1670,no,no,cellular,207,7,-1,0,unknown,no
54,blue-collar,married,secondary,no,466,no,no,cellular,436,4,-1,0,unknown,no
54,services,married,unknown,no,324,no,no,cellular,124,11,-1,0,unknown,no
56,management,married,tertiary,no,665,no,no,cellular,25,12,-1,0,unknown,no
55,admin.,married,tertiary,no,46,no,no,cellular,59,4,-1,0,unknown,no
59,housemaid,married,primary,no,418,no,no,cellular,300,4,-1,0,unknown,no
52,technician,divorced,secondary,no,0,no,no,cellular,39,2,-1,0,unknown,no
52,technician,married,secondary,no,0,no,no,cellular,67,2,-1,0,unknown,no
60,admin.,married,secondary,no,221,no,no,cellular,92,4,-1,0,unknown,no
58,retired,married,primary,no,69,no,no,cellular,76,8,-1,0,unknown,no
56,retired,married,secondary,no,4577,no,no,cellular,133,2,-1,0,unknown,no
52,services,married,secondary,no,627,no,no,cellular,174,10,-1,0,unknown,no
60,technician,single,secondary,no,0,no,no,telephone,86,2,-1,0,unknown,no
52,technician,married,secondary,no,64,no,no,telephone,20,2,-1,0,unknown,no
53,unemployed,married,tertiary,no,240,no,no,cellular,106,3,-1,0,unknown,no
51,blue-collar,married,primary,no,-27,no,no,telephone,158,4,-1,0,unknown,no
57,retired,married,tertiary,no,42,no,no,cellular,68,4,-1,0,unknown,no
51,blue-collar,married,secondary,no,4695,no,no,cellular,8,10,-1,0,unknown,no
53,entrepreneur,married,secondary,no,0,no,no,cellular,88,3,-1,0,unknown,no
59,blue-collar,married,primary,no,1227,no,no,cellular,89,5,-1,0,unknown,no
52,technician,married,secondary,no,5303,yes,no,unknown,133,1,-1,0,unknown,yes
52,management,married,tertiary,no,6,no,no,telephone,57,1,-1,0,unknown,no
58,retired,married,tertiary,no,2199,no,no,telephone,65,1,-1,0,unknown,no
58,management,divorced,tertiary,no,26254,yes,no,unknown,49,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,5254,yes,no,unknown,134,1,-1,0,unknown,yes
56,technician,married,secondary,no,589,yes,no,unknown,518,1,147,2,success,yes
57,unknown,married,unknown,no,19268,no,no,unknown,301,1,-1,0,unknown,yes
58,admin.,divorced,secondary,no,1947,no,no,telephone,228,1,-1,0,unknown,yes
58,retired,married,primary,no,3260,no,no,telephone,27,1,-1,0,unknown,no
57,technician,married,secondary,no,7554,no,no,telephone,141,1,-1,0,unknown,yes
58,management,divorced,tertiary,no,372,no,yes,unknown,11,1,-1,0,unknown,yes
60,blue-collar,married,secondary,no,1801,no,no,telephone,167,1,-1,0,unknown,no
59,management,divorced,tertiary,no,258,yes,no,telephone,266,1,-1,0,unknown,yes
58,retired,divorced,tertiary,no,3237,no,no,telephone,615,1,-1,0,unknown,yes
60,management,married,tertiary,no,5041,no,no,telephone,399,1,-1,0,unknown,yes
56,technician,married,secondary,no,6619,yes,no,telephone,465,1,-1,0,unknown,yes
51,admin.,single,secondary,no,3132,no,no,telephone,449,1,176,1,failure,no
59,retired,divorced,secondary,no,1026,no,no,unknown,669,1,-1,0,unknown,yes
59,technician,married,tertiary,no,6573,yes,no,telephone,4918,1,-1,0,unknown,no
59,housemaid,married,tertiary,no,0,no,no,telephone,494,1,-1,0,unknown,yes
57,blue-collar,married,unknown,no,3585,no,no,telephone,172,1,-1,0,unknown,yes
58,management,married,tertiary,no,4152,yes,no,telephone,160,1,-1,0,unknown,yes
57,blue-collar,married,secondary,no,5270,yes,no,telephone,101,1,-1,0,unknown,no
51,management,divorced,tertiary,no,119,no,no,cellular,200,1,165,2,failure,no
51,technician,married,secondary,no,58,yes,no,cellular,79,1,129,2,failure,no
58,technician,married,secondary,no,-942,yes,no,cellular,131,1,-1,0,unknown,no
54,admin.,married,secondary,no,4028,yes,no,cellular,146,1,-1,0,unknown,no
57,admin.,married,secondary,no,0,yes,no,telephone,92,1,-1,0,unknown,no
53,technician,married,secondary,no,910,no,no,cellular,156,1,-1,0,unknown,no
56,management,married,tertiary,no,6798,yes,no,cellular,250,1,-1,0,unknown,no
55,management,married,tertiary,no,1402,yes,no,cellular,66,1,-1,0,unknown,no
54,blue-collar,married,primary,no,69,no,no,cellular,71,1,-1,0,unknown,no
56,management,married,tertiary,no,5282,no,no,cellular,113,1,-1,0,unknown,no
52,management,married,primary,no,0,yes,yes,cellular,121,1,-1,0,unknown,no
51,technician,married,secondary,no,195,yes,no,cellular,78,1,-1,0,unknown,no
57,management,married,secondary,no,7162,no,no,cellular,83,1,-1,0,unknown,no
57,management,married,tertiary,no,1636,no,no,cellular,123,1,-1,0,unknown,no
58,retired,married,secondary,no,425,yes,yes,cellular,100,1,-1,0,unknown,no
55,entrepreneur,married,primary,no,199,no,no,cellular,176,1,-1,0,unknown,no
55,retired,married,secondary,no,103,yes,yes,cellular,57,1,-1,0,unknown,no
59,admin.,married,secondary,no,231,no,yes,cellular,59,1,-1,0,unknown,no
54,technician,single,secondary,no,198,yes,yes,cellular,120,1,171,2,failure,no
52,management,married,tertiary,no,1701,yes,yes,cellular,381,1,117,2,other,no
52,admin.,married,secondary,no,1274,yes,no,cellular,74,1,-1,0,unknown,no
57,admin.,divorced,secondary,no,1878,yes,no,cellular,219,1,-1,0,unknown,no
52,management,married,tertiary,no,2901,no,no,cellular,223,2,-1,0,unknown,no
53,technician,married,secondary,no,65,no,no,cellular,178,1,-1,0,unknown,no
54,technician,married,secondary,no,465,yes,yes,cellular,92,1,-1,0,unknown,no
54,blue-collar,married,primary,no,2440,no,yes,cellular,334,1,-1,0,unknown,no
57,technician,married,tertiary,no,0,yes,yes,cellular,142,1,-1,0,unknown,no
57,housemaid,married,secondary,no,0,no,no,cellular,56,1,-1,0,unknown,no
58,admin.,married,unknown,no,0,yes,no,cellular,219,1,186,2,failure,no
57,blue-collar,married,secondary,no,1540,yes,no,cellular,564,1,-1,0,unknown,yes
58,management,married,tertiary,no,2764,no,no,cellular,235,1,-1,0,unknown,no
57,retired,married,secondary,no,1749,no,no,cellular,288,2,-1,0,unknown,no
59,technician,single,secondary,no,6284,yes,no,cellular,41,1,-1,0,unknown,no
57,technician,married,secondary,no,1469,yes,no,cellular,364,1,-1,0,unknown,no
57,admin.,married,primary,no,1694,yes,no,telephone,378,1,-1,0,unknown,no
51,technician,married,tertiary,no,0,no,no,telephone,81,1,-1,0,unknown,no
58,entrepreneur,married,secondary,no,318,yes,no,cellular,430,1,-1,0,unknown,no
54,management,married,secondary,yes,5249,yes,no,cellular,108,1,-1,0,unknown,no
55,management,married,secondary,no,2410,yes,no,cellular,135,1,-1,0,unknown,no
52,management,married,tertiary,no,2063,yes,no,cellular,114,1,-1,0,unknown,no
51,admin.,married,secondary,no,113,yes,no,cellular,84,1,-1,0,unknown,no
56,retired,married,secondary,no,2749,yes,yes,cellular,38,1,172,2,failure,no
51,entrepreneur,married,tertiary,no,209,no,no,cellular,130,1,111,2,failure,no
55,management,married,tertiary,no,926,yes,no,cellular,309,1,-1,0,unknown,no
54,blue-collar,married,primary,no,209,no,yes,unknown,206,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,0,no,no,telephone,483,1,-1,0,unknown,no
58,management,married,tertiary,no,7387,no,no,telephone,85,1,-1,0,unknown,no
58,management,divorced,tertiary,no,0,no,no,cellular,107,1,-1,0,unknown,no
59,admin.,married,unknown,no,283,no,yes,unknown,300,1,-1,0,unknown,no
52,services,married,tertiary,no,3094,yes,no,cellular,96,1,-1,0,unknown,no
58,admin.,married,secondary,no,4962,no,yes,cellular,112,1,-1,0,unknown,no
54,admin.,divorced,secondary,no,7089,no,no,telephone,40,1,-1,0,unknown,no
54,admin.,married,secondary,no,865,yes,no,cellular,71,1,-1,0,unknown,no
56,retired,married,secondary,no,450,no,no,telephone,16,1,-1,0,unknown,no
57,admin.,single,secondary,no,738,no,no,cellular,56,1,-1,0,unknown,no
54,admin.,married,secondary,no,191,yes,yes,telephone,44,1,-1,0,unknown,no
51,services,divorced,secondary,no,518,yes,no,telephone,76,1,-1,0,unknown,no
56,management,married,primary,no,-155,yes,no,cellular,282,1,-1,0,unknown,no
59,management,married,tertiary,no,0,no,no,cellular,90,2,110,2,failure,no
52,admin.,divorced,secondary,no,48,no,yes,cellular,591,1,-1,0,unknown,no
53,services,married,secondary,no,1364,no,no,cellular,508,1,115,1,failure,no
53,management,single,tertiary,no,720,yes,no,unknown,99,1,-1,0,unknown,no
54,management,married,tertiary,no,14107,no,no,cellular,98,1,-1,0,unknown,no
56,management,divorced,tertiary,no,2126,yes,no,cellular,131,1,-1,0,unknown,no
52,retired,married,secondary,no,5423,no,yes,cellular,93,1,115,1,failure,no
51,blue-collar,married,secondary,no,-355,yes,yes,cellular,122,2,-1,0,unknown,no
58,retired,married,secondary,no,8332,no,no,unknown,164,2,96,4,failure,no
56,technician,divorced,secondary,no,689,yes,no,cellular,110,1,103,4,failure,no
58,management,married,tertiary,no,-565,yes,yes,cellular,191,2,-1,0,unknown,no
52,management,married,tertiary,no,2578,no,no,cellular,412,1,-1,0,unknown,no
53,admin.,married,secondary,no,1661,yes,yes,cellular,85,1,-1,0,unknown,no
57,housemaid,married,tertiary,no,3760,no,no,cellular,1070,1,-1,0,unknown,no
59,retired,married,tertiary,no,135,yes,no,unknown,94,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,0,yes,no,cellular,125,1,-1,0,unknown,no
52,technician,single,secondary,no,1262,no,yes,cellular,216,1,-1,0,unknown,no
51,services,divorced,secondary,no,135,yes,yes,cellular,862,1,-1,0,unknown,no
51,services,married,secondary,no,1191,no,yes,cellular,214,1,-1,0,unknown,no
58,management,divorced,tertiary,no,315,yes,no,cellular,62,2,-1,0,unknown,no
58,management,divorced,tertiary,no,1573,yes,yes,cellular,279,1,-1,0,unknown,no
53,technician,divorced,tertiary,no,2228,no,no,cellular,890,1,-1,0,unknown,yes
51,technician,married,secondary,no,0,yes,no,cellular,70,1,-1,0,unknown,no
56,management,married,tertiary,no,2551,yes,no,cellular,150,2,-1,0,unknown,no
54,technician,married,secondary,no,472,yes,yes,unknown,229,2,150,1,failure,no
59,retired,divorced,secondary,no,514,yes,no,cellular,573,1,188,1,other,no
59,management,married,primary,no,252,yes,yes,cellular,138,1,175,2,failure,no
57,admin.,married,secondary,no,92,no,yes,cellular,49,3,-1,0,unknown,no
55,retired,married,secondary,no,4230,no,yes,cellular,163,3,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,89,2,118,3,failure,no
58,admin.,married,secondary,no,3735,no,no,cellular,91,2,-1,0,unknown,no
56,admin.,married,secondary,no,1270,yes,no,cellular,80,2,165,2,other,no
58,retired,divorced,secondary,no,-370,no,no,cellular,1449,1,-1,0,unknown,no
54,unemployed,single,secondary,no,380,no,no,cellular,696,2,-1,0,unknown,yes
53,management,divorced,tertiary,no,5187,no,yes,cellular,560,2,-1,0,unknown,no
54,services,divorced,secondary,no,2398,yes,no,cellular,73,1,-1,0,unknown,no
53,admin.,divorced,tertiary,no,493,yes,yes,cellular,64,3,-1,0,unknown,no
51,technician,single,secondary,no,17092,no,no,cellular,35,1,-1,0,unknown,no
53,technician,single,secondary,no,6164,yes,no,cellular,101,1,-1,0,unknown,no
51,technician,married,secondary,no,563,yes,no,cellular,504,1,123,3,failure,no
58,management,married,tertiary,no,16264,no,no,telephone,215,3,-1,0,unknown,no
52,technician,married,tertiary,no,3440,yes,no,cellular,124,1,131,1,failure,no
56,management,married,primary,no,13,no,no,cellular,240,1,-1,0,unknown,no
56,management,divorced,tertiary,no,968,no,no,cellular,105,1,-1,0,unknown,no
58,admin.,married,secondary,no,2747,no,no,cellular,907,2,-1,0,unknown,no
57,management,married,tertiary,yes,-24,yes,no,telephone,14,1,-1,0,unknown,no
58,management,divorced,secondary,no,321,no,yes,cellular,254,2,-1,0,unknown,no
56,management,divorced,tertiary,no,2096,no,no,cellular,209,2,-1,0,unknown,no
56,management,married,tertiary,no,935,yes,no,cellular,140,1,-1,0,unknown,no
52,self-employed,married,tertiary,no,0,yes,no,cellular,117,2,-1,0,unknown,no
52,management,married,tertiary,no,0,yes,no,cellular,164,2,-1,0,unknown,no
54,technician,married,secondary,no,899,no,yes,cellular,61,1,145,1,other,no
55,retired,married,secondary,no,1504,yes,yes,cellular,761,1,-1,0,unknown,yes
51,technician,married,unknown,no,-174,yes,yes,cellular,348,1,-1,0,unknown,no
51,self-employed,divorced,tertiary,no,1357,yes,no,cellular,233,3,-1,0,unknown,no
