age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
26,admin.,single,secondary,no,1348,no,no,cellular,103,1,-1,0,unknown,no
29,services,single,secondary,no,-205,no,no,cellular,194,1,-1,0,unknown,no
28,admin.,married,secondary,no,-247,yes,yes,cellular,121,1,240,2,failure,no
29,admin.,single,secondary,no,1751,no,no,cellular,150,1,-1,0,unknown,no
26,services,single,secondary,no,49,no,no,cellular,397,1,-1,0,unknown,no
26,housemaid,married,tertiary,no,543,no,no,cellular,169,3,-1,0,unknown,no
28,self-employed,single,secondary,no,242,yes,no,cellular,205,1,-1,0,unknown,no
27,technician,single,tertiary,no,261,yes,yes,cellular,195,2,-1,0,unknown,no
27,management,single,tertiary,no,625,no,no,cellular,554,2,-1,0,unknown,no
29,services,single,tertiary,no,737,yes,yes,cellular,499,5,248,1,failure,no
29,services,single,secondary,no,192,no,no,cellular,327,4,-1,0,unknown,no
29,entrepreneur,single,secondary,no,404,no,no,cellular,413,3,-1,0,unknown,no
26,technician,divorced,tertiary,no,3154,yes,yes,cellular,350,3,248,1,failure,no
26,management,single,tertiary,no,157,yes,no,cellular,78,2,-1,0,unknown,no
27,admin.,single,secondary,no,116,no,no,cellular,46,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,202,no,no,cellular,128,2,-1,0,unknown,no
28,student,single,secondary,no,69,no,no,cellular,532,2,-1,0,unknown,yes
27,unemployed,single,secondary,no,92,yes,no,cellular,274,4,-1,0,unknown,no
29,services,single,unknown,no,196,no,no,cellular,726,2,-1,0,unknown,yes
29,admin.,married,secondary,no,957,yes,yes,cellular,258,2,263,3,failure,no
27,student,single,secondary,no,1566,no,no,cellular,164,5,-1,0,unknown,no
27,unemployed,single,tertiary,no,3060,no,no,cellular,533,1,-1,0,unknown,no
26,management,single,tertiary,no,828,yes,no,cellular,141,1,-1,0,unknown,no
27,management,single,tertiary,no,1081,no,yes,cellular,158,3,206,2,other,no
26,admin.,single,secondary,no,187,no,no,cellular,226,2,-1,0,unknown,no
27,management,single,tertiary,no,1277,no,no,cellular,267,4,-1,0,unknown,no
26,management,married,tertiary,no,265,no,no,cellular,650,2,-1,0,unknown,no
27,technician,single,tertiary,no,149,no,yes,cellular,283,1,-1,0,unknown,no
27,self-employed,single,secondary,no,49,yes,no,cellular,208,2,-1,0,unknown,no
30,management,single,tertiary,no,167,no,no,cellular,320,2,-1,0,unknown,no
28,entrepreneur,single,tertiary,no,341,no,no,cellular,241,1,-1,0,unknown,no
29,technician,married,tertiary,no,197,yes,no,cellular,103,2,-1,0,unknown,no
26,admin.,single,secondary,no,802,no,no,cellular,77,1,2,2,other,no
28,services,single,secondary,no,2992,yes,no,cellular,337,4,-1,0,unknown,no
26,unemployed,single,tertiary,no,370,no,no,cellular,230,1,-1,0,unknown,no
26,technician,single,tertiary,no,152,no,no,cellular,151,2,2,1,other,no
29,unemployed,married,secondary,no,596,no,no,cellular,510,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,1285,no,no,telephone,199,2,2,17,other,no
27,blue-collar,single,primary,no,21,no,no,cellular,197,4,-1,0,unknown,no
28,blue-collar,single,primary,no,442,no,no,cellular,157,2,-1,0,unknown,no
30,technician,married,tertiary,no,1454,no,no,telephone,276,3,-1,0,unknown,no
26,management,single,tertiary,no,800,yes,no,cellular,405,2,-1,0,unknown,no
26,services,single,secondary,no,512,yes,yes,cellular,206,5,239,3,failure,no
27,management,single,tertiary,no,0,yes,no,cellular,323,4,-1,0,unknown,no
27,technician,single,tertiary,no,501,no,yes,telephone,370,4,-1,0,unknown,no
30,admin.,married,secondary,no,373,yes,no,cellular,353,2,228,4,other,no
28,admin.,married,secondary,no,12,yes,no,cellular,73,3,256,3,other,no
30,technician,single,secondary,no,316,yes,yes,cellular,130,2,2,2,other,no
30,blue-collar,single,secondary,no,49,no,no,cellular,808,2,-1,0,unknown,yes
28,management,single,tertiary,no,2080,no,no,telephone,399,2,2,1,other,no
26,services,single,secondary,no,110,no,no,cellular,1136,2,-1,0,unknown,yes
29,services,single,secondary,no,536,yes,no,telephone,30,5,-1,0,unknown,no
27,technician,single,secondary,no,90,no,no,cellular,82,3,-1,0,unknown,no
29,admin.,single,secondary,no,124,no,no,cellular,94,1,5,2,other,no
21,unemployed,single,secondary,no,1333,no,no,cellular,120,1,-1,0,unknown,no
22,student,single,secondary,no,2162,no,no,telephone,168,1,-1,0,unknown,no
22,student,single,secondary,no,148,no,no,cellular,928,1,-1,0,unknown,no
29,technician,single,tertiary,no,2325,no,no,cellular,125,1,-1,0,unknown,yes
26,management,single,tertiary,no,212,no,no,cellular,62,1,-1,0,unknown,no
28,admin.,single,secondary,no,53,no,no,cellular,67,1,-1,0,unknown,no
26,technician,single,secondary,no,3244,no,no,cellular,141,1,5,1,failure,no
30,management,married,secondary,no,503,yes,no,cellular,96,1,-1,0,unknown,no
30,management,single,tertiary,no,604,no,yes,cellular,475,1,-1,0,unknown,no
28,student,single,secondary,no,330,no,no,telephone,197,1,-1,0,unknown,no
28,management,single,tertiary,no,33,no,no,cellular,271,7,-1,0,unknown,no
27,services,married,primary,no,921,no,no,cellular,141,1,-1,0,unknown,no
27,technician,married,tertiary,no,10451,yes,no,cellular,45,1,-1,0,unknown,no
30,admin.,single,secondary,no,585,no,yes,cellular,7,6,-1,0,unknown,no
27,student,single,secondary,no,1411,no,no,cellular,92,1,-1,0,unknown,no
28,technician,single,tertiary,no,-481,yes,yes,cellular,100,1,-1,0,unknown,no
29,unemployed,single,secondary,no,875,no,no,cellular,137,1,-1,0,unknown,no
26,student,single,tertiary,no,376,no,no,telephone,237,2,-1,0,unknown,no
29,technician,single,secondary,no,120,no,no,cellular,110,3,-1,0,unknown,no
26,management,single,tertiary,no,761,no,no,cellular,362,1,-1,0,unknown,no
30,admin.,single,tertiary,no,267,no,no,cellular,124,1,-1,0,unknown,no
29,admin.,single,secondary,no,196,no,no,telephone,268,1,-1,0,unknown,no
29,management,married,tertiary,no,-45,no,no,cellular,180,1,-1,0,unknown,no
28,services,single,secondary,no,0,no,no,cellular,188,1,206,2,other,no
26,management,single,tertiary,no,0,no,yes,cellular,145,1,199,1,failure,no
27,management,single,tertiary,yes,1414,yes,no,cellular,95,1,-1,0,unknown,no
30,management,single,tertiary,no,45,no,no,telephone,211,2,-1,0,unknown,no
29,admin.,single,secondary,no,1027,yes,no,cellular,177,1,-1,0,unknown,yes
28,management,single,tertiary,no,224,yes,no,cellular,97,3,-1,0,unknown,no
29,management,single,tertiary,no,29,no,no,cellular,144,1,-1,0,unknown,no
27,student,single,secondary,no,1625,no,no,cellular,180,5,-1,0,unknown,no
26,student,single,secondary,no,2469,no,no,cellular,406,1,-1,0,unknown,no
28,student,single,secondary,no,689,no,no,cellular,36,1,-1,0,unknown,no
28,unemployed,single,tertiary,no,0,no,no,telephone,39,1,-1,0,unknown,no
26,student,single,secondary,no,5569,no,no,cellular,236,1,-1,0,unknown,no
29,management,single,tertiary,no,642,no,no,cellular,156,3,-1,0,unknown,no
27,blue-collar,married,primary,no,0,no,no,telephone,45,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,1074,no,no,cellular,153,1,-1,0,unknown,no
27,admin.,single,tertiary,no,43,no,no,cellular,95,3,-1,0,unknown,no
30,technician,single,secondary,no,57,no,no,cellular,465,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,494,no,no,cellular,237,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,321,yes,yes,cellular,102,2,-1,0,unknown,no
26,services,single,secondary,no,37,no,yes,cellular,219,5,-1,0,unknown,no
30,self-employed,single,tertiary,no,432,yes,no,cellular,402,1,-1,0,unknown,yes
26,technician,single,tertiary,no,15161,no,no,cellular,280,1,-1,0,unknown,yes
30,admin.,single,secondary,no,3156,no,no,cellular,170,1,-1,0,unknown,no
29,admin.,single,secondary,no,-498,yes,no,cellular,99,3,227,14,failure,no
26,self-employed,single,tertiary,no,458,yes,yes,cellular,117,7,-1,0,unknown,no
28,management,single,tertiary,no,233,no,no,telephone,51,2,-1,0,unknown,no
27,technician,single,unknown,no,0,yes,no,cellular,168,1,-1,0,unknown,no
29,management,married,secondary,no,-420,yes,no,cellular,77,3,-1,0,unknown,no
21,student,single,secondary,no,948,no,no,telephone,77,2,-1,0,unknown,no
28,technician,single,tertiary,no,172,yes,yes,cellular,194,2,-1,0,unknown,no
26,student,single,secondary,no,0,no,no,cellular,1223,2,-1,0,unknown,yes
28,management,single,tertiary,no,-328,yes,no,telephone,318,2,-1,0,unknown,no
28,admin.,married,secondary,no,629,no,no,cellular,160,4,-1,0,unknown,no
30,services,single,secondary,no,3485,no,no,cellular,142,2,-1,0,unknown,no
29,technician,divorced,secondary,no,-95,yes,no,cellular,42,7,228,1,other,no
27,student,single,tertiary,no,24,yes,no,cellular,344,2,-1,0,unknown,no
29,student,single,tertiary,no,1679,no,no,cellular,485,2,-1,0,unknown,no
27,student,single,unknown,no,1444,no,no,cellular,248,2,-1,0,unknown,no
28,unemployed,married,primary,no,7459,yes,no,cellular,981,5,269,2,failure,yes
29,management,single,tertiary,no,2439,no,no,cellular,263,2,-1,0,unknown,no
29,technician,single,secondary,no,286,no,no,telephone,70,2,-1,0,unknown,no
26,services,single,tertiary,no,2803,no,no,cellular,11,7,-1,0,unknown,no
25,management,single,tertiary,no,2305,no,no,cellular,207,1,-1,0,unknown,no
26,management,single,tertiary,no,1720,no,no,cellular,383,1,-1,0,unknown,no
25,technician,single,secondary,no,582,no,yes,cellular,438,1,-1,0,unknown,no
29,technician,single,tertiary,no,1669,no,no,cellular,297,1,-1,0,unknown,yes
25,admin.,single,secondary,no,483,no,yes,cellular,189,1,-1,0,unknown,yes
28,services,single,secondary,no,387,no,no,cellular,158,5,-1,0,unknown,no
28,entrepreneur,married,tertiary,no,59,no,no,cellular,330,3,190,6,failure,no
30,blue-collar,married,secondary,no,363,yes,no,cellular,165,1,-1,0,unknown,no
28,admin.,single,tertiary,no,282,yes,yes,cellular,329,1,-1,0,unknown,no
27,technician,single,secondary,no,1235,no,no,cellular,191,1,-1,0,unknown,no
29,technician,single,secondary,no,307,yes,no,cellular,216,1,-1,0,unknown,no
29,technician,single,tertiary,no,323,no,no,cellular,118,1,-1,0,unknown,no
29,services,married,secondary,no,222,yes,no,cellular,197,1,250,23,failure,no
29,student,single,tertiary,no,246,no,no,cellular,269,1,-1,0,unknown,no
27,unemployed,single,primary,no,1088,no,no,cellular,201,1,-1,0,unknown,no
26,unemployed,single,tertiary,no,2170,no,no,cellular,317,1,-1,0,unknown,no
29,admin.,divorced,secondary,no,120,no,yes,cellular,197,1,-1,0,unknown,no
26,management,single,tertiary,no,159,no,no,cellular,589,1,-1,0,unknown,no
30,entrepreneur,married,secondary,no,1013,yes,no,cellular,24,9,-1,0,unknown,no
27,student,single,tertiary,no,32,no,no,cellular,239,1,-1,0,unknown,no
27,management,single,secondary,no,924,yes,no,cellular,84,1,-1,0,unknown,no
26,unemployed,single,tertiary,no,23494,no,no,cellular,136,1,-1,0,unknown,no
28,unemployed,single,secondary,no,3463,no,no,cellular,64,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,2700,no,no,cellular,337,4,-1,0,unknown,no
26,blue-collar,single,secondary,no,450,no,yes,cellular,542,1,-1,0,unknown,no
29,management,married,tertiary,no,877,no,no,cellular,166,3,-1,0,unknown,no
28,technician,single,secondary,no,122,no,no,cellular,155,4,-1,0,unknown,no
28,technician,married,secondary,no,679,no,yes,cellular,406,3,-1,0,unknown,no
26,technician,single,secondary,no,-168,no,yes,cellular,246,1,-1,0,unknown,no
30,management,single,tertiary,no,409,no,no,cellular,31,6,-1,0,unknown,no
30,admin.,married,secondary,no,490,yes,no,cellular,82,6,251,4,other,no
30,technician,single,secondary,no,151,no,no,cellular,276,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,300,no,no,cellular,125,1,-1,0,unknown,no
30,admin.,single,secondary,no,72,no,no,cellular,86,2,-1,0,unknown,no
29,student,single,tertiary,no,559,no,no,cellular,143,2,-1,0,unknown,no
29,technician,single,secondary,no,18,no,no,cellular,206,3,-1,0,unknown,no
29,unknown,single,secondary,no,1288,no,no,cellular,266,1,-1,0,unknown,no
29,management,married,tertiary,no,1606,yes,no,cellular,17,6,-1,0,unknown,no
27,unemployed,single,tertiary,no,1,no,no,cellular,65,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,551,no,no,cellular,565,2,-1,0,unknown,no
24,admin.,single,secondary,no,172,no,no,cellular,114,1,-1,0,unknown,no
27,admin.,married,secondary,no,-401,yes,yes,cellular,205,3,214,1,failure,no
28,student,single,tertiary,no,3026,no,no,cellular,124,1,-1,0,unknown,no
27,blue-collar,single,primary,no,1,no,no,cellular,10,6,-1,0,unknown,no
26,blue-collar,single,secondary,no,184,no,no,cellular,110,2,6,1,other,no
27,unemployed,single,secondary,no,0,no,yes,cellular,392,2,-1,0,unknown,no
26,self-employed,married,tertiary,no,174,yes,no,cellular,222,3,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,1028,no,no,cellular,667,2,-1,0,unknown,no
27,unemployed,single,tertiary,no,127,no,no,cellular,449,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,2353,no,no,cellular,498,2,-1,0,unknown,no
28,admin.,married,secondary,no,642,yes,no,cellular,481,2,-1,0,unknown,no
26,student,single,secondary,no,119,no,no,cellular,247,3,-1,0,unknown,no
30,entrepreneur,single,secondary,no,732,no,no,cellular,1404,4,-1,0,unknown,yes
28,technician,single,secondary,no,525,no,no,cellular,176,2,-1,0,unknown,no
29,technician,married,secondary,no,655,yes,no,cellular,225,3,270,2,failure,no
28,blue-collar,single,secondary,no,67,no,no,cellular,20,5,-1,0,unknown,no
30,housemaid,married,tertiary,no,113,yes,yes,cellular,230,3,-1,0,unknown,no
27,admin.,married,secondary,no,16,yes,no,cellular,54,3,-1,0,unknown,no
30,technician,single,secondary,no,62,yes,no,telephone,678,2,252,1,other,no
28,technician,single,secondary,no,2000,no,no,telephone,226,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,4751,no,no,cellular,231,3,-1,0,unknown,no
26,management,single,tertiary,no,1837,no,no,cellular,417,2,-1,0,unknown,no
30,management,single,tertiary,no,179,no,no,cellular,8,4,-1,0,unknown,no
26,technician,single,tertiary,no,822,no,no,telephone,371,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,336,yes,no,cellular,197,1,-1,0,unknown,no
30,student,single,secondary,no,96,no,no,cellular,291,1,-1,0,unknown,no
30,management,single,tertiary,no,1028,no,no,cellular,1294,2,-1,0,unknown,yes
30,unemployed,married,tertiary,no,1067,no,no,cellular,78,2,-1,0,unknown,no
27,technician,single,secondary,no,-437,no,no,cellular,352,1,216,2,other,no
28,blue-collar,married,secondary,no,127,yes,yes,cellular,66,1,-1,0,unknown,no
28,self-employed,married,tertiary,no,0,yes,no,cellular,546,3,196,4,failure,yes
30,admin.,single,tertiary,no,305,no,no,cellular,227,2,-1,0,unknown,yes
29,management,married,tertiary,no,1713,yes,no,cellular,227,2,-1,0,unknown,no
28,technician,single,secondary,no,34,yes,no,cellular,16,6,268,4,failure,no
30,services,single,tertiary,no,1,no,no,cellular,66,2,-1,0,unknown,no
30,unemployed,single,secondary,no,1058,no,no,cellular,515,1,-1,0,unknown,no
30,technician,single,tertiary,no,405,yes,no,cellular,128,1,274,1,failure,no
30,blue-collar,single,primary,no,-10,no,yes,cellular,316,1,-1,0,unknown,no
28,services,single,secondary,no,0,no,no,cellular,428,1,-1,0,unknown,no
29,management,married,tertiary,no,1441,yes,no,cellular,80,2,-1,0,unknown,yes
26,services,married,secondary,no,44,yes,yes,cellular,193,2,237,20,other,no
30,blue-collar,single,secondary,no,5,yes,no,cellular,196,1,-1,0,unknown,no
30,management,single,secondary,no,0,no,no,cellular,405,1,-1,0,unknown,no
29,technician,divorced,secondary,no,328,yes,yes,cellular,25,1,-1,0,unknown,no
27,technician,single,tertiary,no,931,yes,no,cellular,1078,1,-1,0,unknown,yes
27,blue-collar,married,secondary,no,77,yes,no,cellular,253,1,-1,0,unknown,no
26,student,single,secondary,no,334,no,no,telephone,46,1,-1,0,unknown,no
27,self-employed,single,tertiary,no,451,no,no,cellular,112,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,364,yes,yes,cellular,331,1,-1,0,unknown,no
28,management,single,tertiary,no,637,yes,no,cellular,324,1,-1,0,unknown,no
28,admin.,married,secondary,no,358,no,no,cellular,220,1,-1,0,unknown,no
22,admin.,single,tertiary,no,897,yes,no,cellular,133,4,-1,0,unknown,yes
24,admin.,single,secondary,no,99,no,no,cellular,56,3,-1,0,unknown,no
28,admin.,married,secondary,no,568,yes,no,cellular,11,6,252,4,other,no
29,unemployed,married,primary,no,639,no,yes,cellular,358,2,-1,0,unknown,no
29,services,single,secondary,no,2559,no,no,cellular,214,2,-1,0,unknown,no
28,management,single,tertiary,no,6817,yes,no,cellular,154,4,-1,0,unknown,no
30,self-employed,married,tertiary,no,2666,no,no,cellular,467,1,-1,0,unknown,yes
30,management,single,tertiary,no,222,no,yes,cellular,111,1,204,2,other,no
27,technician,single,secondary,no,911,no,no,cellular,471,2,-1,0,unknown,no
29,management,single,tertiary,no,697,no,no,cellular,206,1,-1,0,unknown,yes
29,unemployed,married,tertiary,no,53,no,no,cellular,128,1,-1,0,unknown,no
28,services,divorced,secondary,no,9,yes,no,cellular,306,1,-1,0,unknown,no
30,technician,single,secondary,no,865,no,no,cellular,114,1,-1,0,unknown,no
28,services,single,secondary,no,458,no,no,cellular,112,4,201,3,failure,no
27,admin.,single,secondary,no,298,no,no,cellular,207,3,-1,0,unknown,no
29,services,single,secondary,no,887,no,no,cellular,343,1,-1,0,unknown,no
28,admin.,single,tertiary,no,373,yes,no,cellular,126,1,-1,0,unknown,no
28,management,single,tertiary,no,725,no,no,cellular,137,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,121,no,no,cellular,542,2,-1,0,unknown,no
30,management,married,tertiary,no,367,no,no,cellular,170,2,-1,0,unknown,no
30,admin.,single,tertiary,no,0,yes,no,cellular,730,2,-1,0,unknown,yes
27,technician,single,secondary,no,1601,no,no,cellular,390,2,-1,0,unknown,no
28,entrepreneur,single,tertiary,no,95,no,no,cellular,255,2,-1,0,unknown,no
29,admin.,married,secondary,no,0,yes,yes,cellular,376,2,229,3,other,no
30,management,single,tertiary,no,6825,no,no,cellular,217,2,-1,0,unknown,no
30,admin.,married,secondary,yes,23,no,yes,cellular,149,2,-1,0,unknown,no
30,services,married,secondary,no,357,yes,no,cellular,215,3,253,4,failure,no
30,management,single,tertiary,no,57,yes,no,cellular,153,2,-1,0,unknown,no
28,services,single,primary,no,198,no,no,cellular,976,2,-1,0,unknown,yes
28,technician,single,tertiary,no,4253,yes,no,cellular,336,6,-1,0,unknown,no
27,blue-collar,married,secondary,no,1600,yes,no,cellular,603,2,259,1,failure,no
27,student,single,unknown,no,468,no,no,cellular,270,2,-1,0,unknown,no
29,admin.,single,secondary,no,260,yes,no,cellular,453,2,273,2,failure,no
28,technician,single,secondary,no,1532,no,no,cellular,279,5,-1,0,unknown,no
27,services,married,secondary,no,199,no,no,cellular,108,2,195,6,failure,no
26,student,single,secondary,no,1510,no,no,telephone,58,3,-1,0,unknown,no
29,technician,single,secondary,no,853,no,yes,telephone,239,7,-1,0,unknown,no
28,admin.,single,secondary,no,392,yes,yes,cellular,214,2,259,2,failure,no
30,admin.,single,secondary,no,313,yes,no,cellular,1121,2,-1,0,unknown,yes
26,blue-collar,married,secondary,no,895,yes,no,cellular,820,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,-276,no,yes,cellular,361,8,-1,0,unknown,no
28,management,married,tertiary,no,1246,no,no,cellular,239,2,-1,0,unknown,no
29,technician,married,secondary,no,273,no,no,cellular,2775,2,-1,0,unknown,yes
28,student,single,secondary,no,0,no,no,cellular,15,8,-1,0,unknown,no
27,blue-collar,married,secondary,no,245,yes,no,cellular,7,7,255,11,failure,no
27,housemaid,single,primary,no,494,no,no,cellular,16,10,-1,0,unknown,no
30,blue-collar,single,primary,no,296,no,no,telephone,41,7,-1,0,unknown,no
30,unemployed,single,secondary,no,2616,no,no,cellular,301,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,574,no,no,cellular,11,6,-1,0,unknown,no
26,self-employed,single,secondary,no,1018,no,no,cellular,101,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,0,yes,no,cellular,16,9,253,1,failure,no
29,admin.,married,secondary,no,503,no,yes,cellular,433,1,199,2,failure,no
26,blue-collar,single,tertiary,no,1527,no,no,cellular,167,1,-1,0,unknown,no
28,management,single,secondary,no,292,yes,yes,telephone,39,1,-1,0,unknown,no
27,entrepreneur,single,tertiary,no,81,no,no,cellular,197,1,199,3,failure,no
27,admin.,single,secondary,no,592,yes,yes,cellular,466,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,144,yes,no,cellular,259,1,260,3,failure,no
30,management,married,tertiary,no,1251,no,no,cellular,11,5,-1,0,unknown,no
29,services,married,primary,no,549,yes,no,cellular,205,1,245,2,failure,no
30,technician,married,secondary,no,1099,yes,no,cellular,232,1,-1,0,unknown,no
29,blue-collar,divorced,secondary,no,302,yes,no,cellular,116,1,192,8,other,no
27,admin.,married,secondary,no,73,yes,no,cellular,140,1,-1,0,unknown,no
29,admin.,single,secondary,no,1261,no,no,cellular,605,1,-1,0,unknown,no
27,technician,single,secondary,no,63,no,no,cellular,98,1,-1,0,unknown,no
26,blue-collar,married,secondary,no,624,yes,no,cellular,188,1,247,4,other,no
30,blue-collar,single,primary,no,105,yes,no,cellular,131,1,265,1,failure,no
30,management,single,secondary,no,293,yes,no,cellular,232,1,253,2,failure,no
30,services,single,primary,yes,81,yes,no,telephone,37,1,-1,0,unknown,no
29,technician,married,secondary,no,767,yes,no,cellular,253,1,-1,0,unknown,no
27,management,single,tertiary,no,2648,no,no,cellular,917,1,-1,0,unknown,yes
27,unemployed,single,secondary,no,11,no,no,cellular,257,1,-1,0,unknown,no
29,management,married,tertiary,no,204,yes,no,cellular,307,2,-1,0,unknown,no
26,entrepreneur,single,secondary,no,101,yes,no,cellular,810,1,268,1,failure,yes
26,student,single,unknown,no,198,no,no,cellular,161,1,-1,0,unknown,no
28,services,married,secondary,no,462,yes,yes,cellular,410,1,-1,0,unknown,no
29,unemployed,single,secondary,no,1562,yes,no,cellular,286,1,-1,0,unknown,no
26,services,single,secondary,no,598,yes,no,cellular,401,2,272,1,other,no
27,technician,married,secondary,no,616,yes,no,cellular,263,1,-1,0,unknown,no
30,unemployed,single,secondary,no,40,no,no,cellular,133,1,-1,0,unknown,no
26,entrepreneur,single,tertiary,no,725,no,no,cellular,1916,2,189,29,other,yes
26,admin.,single,secondary,no,685,no,no,cellular,388,1,-1,0,unknown,no
29,unemployed,single,tertiary,no,991,no,no,cellular,563,1,-1,0,unknown,no
28,entrepreneur,single,tertiary,no,16,no,no,cellular,48,1,-1,0,unknown,no
27,management,single,tertiary,no,2849,no,no,cellular,335,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1364,yes,no,cellular,75,2,-1,0,unknown,no
26,self-employed,single,secondary,no,1242,yes,no,cellular,205,2,253,2,success,no
27,admin.,single,secondary,no,424,no,no,cellular,248,4,189,13,other,no
29,unemployed,married,tertiary,no,241,no,no,cellular,7,5,-1,0,unknown,no
26,unemployed,married,primary,no,440,no,no,cellular,143,1,-1,0,unknown,no
28,services,single,secondary,no,1820,yes,no,cellular,134,2,203,1,success,no
27,self-employed,single,secondary,no,923,no,no,cellular,139,1,-1,0,unknown,no
30,services,single,secondary,no,566,no,no,cellular,110,1,-1,0,unknown,no
29,unemployed,single,primary,no,34,no,no,cellular,227,1,-1,0,unknown,no
30,blue-collar,married,primary,no,935,yes,no,cellular,96,2,-1,0,unknown,no
30,student,single,secondary,no,61,no,yes,cellular,133,5,8,2,other,no
30,services,single,secondary,no,405,yes,no,cellular,103,1,265,2,other,no
29,self-employed,married,tertiary,no,4,no,no,cellular,156,1,-1,0,unknown,no
27,management,married,tertiary,no,312,no,no,telephone,251,1,-1,0,unknown,no
27,technician,single,secondary,no,299,yes,no,cellular,29,7,-1,0,unknown,no
29,self-employed,married,tertiary,no,476,no,yes,cellular,148,1,8,2,other,no
29,management,single,tertiary,no,841,no,no,cellular,217,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,228,no,no,cellular,355,1,-1,0,unknown,no
27,management,single,tertiary,no,0,yes,no,cellular,196,1,-1,0,unknown,no
29,services,single,secondary,no,612,no,no,cellular,47,1,198,5,other,no
28,technician,single,secondary,no,440,no,yes,cellular,177,2,-1,0,unknown,no
29,blue-collar,single,primary,no,365,yes,yes,cellular,72,1,274,2,failure,no
27,management,single,tertiary,no,497,no,no,cellular,125,1,-1,0,unknown,no
30,technician,single,secondary,no,728,yes,no,cellular,393,1,261,1,other,no
30,unemployed,single,secondary,no,79,no,yes,cellular,528,2,196,1,failure,no
30,services,married,secondary,no,1743,yes,no,cellular,192,4,-1,0,unknown,no
28,management,single,tertiary,no,810,yes,no,cellular,137,2,-1,0,unknown,no
29,admin.,single,secondary,no,209,no,no,cellular,605,2,-1,0,unknown,no
27,technician,single,secondary,no,126,yes,yes,cellular,147,2,216,4,failure,no
26,blue-collar,single,tertiary,no,449,yes,no,cellular,339,2,-1,0,unknown,no
29,technician,single,secondary,no,401,yes,no,cellular,127,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,438,yes,no,cellular,347,2,-1,0,unknown,no
29,unemployed,single,secondary,no,523,no,no,cellular,351,1,-1,0,unknown,no
30,admin.,married,tertiary,no,285,no,no,cellular,693,2,-1,0,unknown,no
28,technician,single,secondary,no,1405,yes,no,cellular,605,3,-1,0,unknown,no
28,technician,married,tertiary,no,510,yes,no,cellular,110,2,-1,0,unknown,no
25,student,single,secondary,no,2354,no,no,cellular,226,7,-1,0,unknown,yes
28,technician,single,tertiary,no,676,no,no,cellular,1138,2,-1,0,unknown,yes
27,student,single,unknown,no,2183,no,no,cellular,219,3,-1,0,unknown,no
30,technician,single,secondary,no,11,no,no,cellular,363,6,-1,0,unknown,no
30,technician,married,secondary,no,436,yes,no,cellular,138,3,206,8,other,no
26,management,single,tertiary,no,690,no,no,cellular,76,3,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,54,no,no,cellular,251,3,-1,0,unknown,no
28,management,single,tertiary,no,321,no,yes,cellular,255,6,-1,0,unknown,no
29,housemaid,married,primary,no,132,no,no,cellular,559,5,-1,0,unknown,no
26,technician,single,secondary,no,430,no,no,cellular,450,2,-1,0,unknown,no
26,services,married,secondary,no,116,no,no,cellular,319,2,-1,0,unknown,no
30,management,single,tertiary,no,640,no,no,cellular,124,4,213,2,failure,no
30,technician,single,secondary,no,1282,no,no,cellular,156,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,247,no,yes,cellular,204,2,214,1,failure,no
28,unemployed,single,tertiary,no,0,no,no,cellular,15,9,-1,0,unknown,no
29,unemployed,single,tertiary,no,111,no,no,cellular,98,2,-1,0,unknown,no
26,management,single,tertiary,no,383,no,no,cellular,645,2,-1,0,unknown,no
30,unemployed,single,tertiary,no,306,no,no,cellular,90,6,256,14,failure,no
28,blue-collar,single,secondary,no,2909,no,no,cellular,205,7,-1,0,unknown,no
29,blue-collar,single,primary,no,269,no,no,telephone,40,1,-1,0,unknown,no
26,unknown,single,secondary,no,3247,no,no,telephone,341,3,-1,0,unknown,no
28,student,single,secondary,no,29,no,yes,cellular,402,1,-1,0,unknown,no
26,management,single,tertiary,no,2722,no,no,cellular,206,1,-1,0,unknown,no
30,housemaid,single,secondary,no,1924,no,no,cellular,170,1,-1,0,unknown,no
